event_pk,date,survey,site_id,acidified,hakai_id,ug_n,ug_c,c_flag,n_flag,row_flag,quality_level
512787,2019-05-16,FGS_B,HOMATHKO HOMA1,FALSE,QF6607,NA,NA,NA,NA,Collected,Technicianm
512787,2019-05-16,FGS_B,HOMATHKO HOMA1,FALSE,QF6608,NA,NA,NA,NA,Collected,Technicianm
512787,2019-05-16,FGS_B,HOMATHKO HOMA1,FALSE,QF6609,NA,NA,NA,NA,Collected,Technicianm
512787,2019-05-16,FGS_B,HOMATHKO HOMA1,FALSE,QX8608,NA,NA,NA,NA,Collected,Technicianm
512787,2019-05-16,FGS_B,HOMATHKO HOMA1,TRUE,QX8609,NA,NA,NA,NA,Collected,Technicianm
521408,2019-06-12,FGS,626 OUTLET,FALSE,CX10089,NA,NA,NA,NA,Collected,Technicianm
521409,2019-06-12,FGS,693 OUTLET,FALSE,CX10090,NA,NA,NA,NA,Collected,Technicianm
521410,2019-06-12,FGS,703 OUTLET,FALSE,CX10091,NA,NA,NA,NA,Collected,Technicianm
521411,2019-06-12,FGS,708 OUTLET,FALSE,CX10092,NA,NA,NA,NA,Collected,Technicianm
521412,2019-06-12,FGS,819 OUTLET,FALSE,CX10093,NA,NA,NA,NA,Collected,Technicianm
521413,2019-06-12,FGS,844 OUTLET,FALSE,CX10094,NA,NA,NA,NA,Collected,Technicianm
521414,2019-06-12,FGS,1015 OUTLET,FALSE,CX10095,NA,NA,NA,NA,Collected,Technicianm
526681,2019-06-19,FGS_R,WANNOCK WR02,FALSE,CF11917,NA,NA,NA,NA,Collected,Technicianm
526681,2019-06-19,FGS_R,WANNOCK WR02,FALSE,CF11918,NA,NA,NA,NA,Collected,Technicianm
526681,2019-06-19,FGS_R,WANNOCK WR02,FALSE,CF11919,NA,NA,NA,NA,Collected,Technicianm
526681,2019-06-19,FGS_R,WANNOCK WR02,FALSE,CX10096,NA,NA,NA,NA,Collected,Technicianm
526681,2019-06-19,FGS_R,WANNOCK WR02,TRUE,CX10097,NA,NA,NA,NA,Collected,Technicianm
523787,2019-06-25,FGS_B,PARADISE PDSE1,TRUE,QF6610,43.83,228.82,NA,NA,Results,Technicianm
523779,2019-06-25,FGS_B,HOMATHKO HOMA1,TRUE,QF6613,14.07,76.69,NA,NA,Results,Technicianm
523783,2019-06-25,FGS_B,HOMATHKO HOMA3,TRUE,QF6615,16.32,89.8,NA,NA,Results,Technicianm
523779,2019-06-25,FGS_B,HOMATHKO HOMA1,TRUE,QF6617,12.29,82.42,NA,NA,Results,Technicianm
523779,2019-06-25,FGS_B,HOMATHKO HOMA1,TRUE,QF6621,13.58,94.13,NA,NA,Results,Technicianm
523782,2019-06-25,FGS_B,SOUTHGATE SGTE3,TRUE,QF6622,12.94,76.67,NA,NA,Results,Technicianm
523786,2019-06-25,FGS_B,4791 TRIB1DS,TRUE,QF6623,37.84,103.25,NA,NA,Results,Technicianm
523784,2019-06-25,FGS_B,4791 TOWER2,TRUE,QF6624,20.23,111.45,NA,NA,Results,Technicianm
523788,2019-06-25,FGS_B,5005 OUTLET,TRUE,QF6631,29.61,212.8,NA,NA,Results,Technicianm
523802,2019-06-26,FGS_KN,5722 OUTLET,TRUE,QF6611,24.56,210.95,NA,NA,Results,Technicianm
523804,2019-06-26,FGS_KN,5850 OUTLET,TRUE,QF6612,16.32,156.83,NA,NA,Results,Technicianm
523799,2019-06-26,FGS_KN,5688 OUTLET,TRUE,QF6625,53.4,106.63,NA,NA,Results,Technicianm
523799,2019-06-26,FGS_KN,5688 OUTLET,TRUE,QF6626,17.72,151.62,NA,NA,Results,Technicianm
523799,2019-06-26,FGS_KN,5688 OUTLET,TRUE,QF6627,10.8,69.62,NA,NA,Results,Technicianm
523796,2019-06-26,FGS_KN,5693 GAUGINGSTATION,TRUE,QF6628,16.96,91.5,NA,NA,Results,Technicianm
523796,2019-06-26,FGS_KN,5693 GAUGINGSTATION,TRUE,QF6629,64.71,99.59,NA,NA,Results,Technicianm
523796,2019-06-26,FGS_KN,5693 GAUGINGSTATION,TRUE,QF6630,11.8,79.72,NA,NA,Results,Technicianm
523803,2019-06-26,FGS_KN,5819 OUTLET,TRUE,QF6632,16.7,139.4,NA,NA,Results,Technicianm
523795,2019-06-26,FGS_KN,5559 GLEN2,TRUE,QF6633,49.16,137.28,NA,NA,Results,Technicianm
523805,2019-06-26,FGS_KN,5881 LULL1,TRUE,QF6634,22.16,179.54,NA,NA,Results,Technicianm
524371,2019-07-09,FGS,693 OUTLET,FALSE,CX10098,NA,NA,NA,NA,Collected,Raw
524372,2019-07-09,FGS,844 OUTLET,FALSE,CX10099,NA,NA,NA,NA,Collected,Raw
524373,2019-07-09,FGS,819 OUTLET,FALSE,CX10100,NA,NA,NA,NA,Collected,Raw
524374,2019-07-09,FGS,703 OUTLET,FALSE,CX10101,NA,NA,NA,NA,Collected,Raw
524375,2019-07-09,FGS,1015 OUTLET,FALSE,CX10102,NA,NA,NA,NA,Collected,Raw
524376,2019-07-09,FGS,626 OUTLET,FALSE,CX10103,NA,NA,NA,NA,Collected,Raw
524377,2019-07-09,FGS,708 OUTLET,FALSE,CX10104,NA,NA,NA,NA,Collected,Raw
525180,2019-07-16,FGS_B,HOMATHKO HOMA1,FALSE,QF6638,NA,NA,NA,NA,Collected,Technicianm
525180,2019-07-16,FGS_B,HOMATHKO HOMA1,FALSE,QF6639,NA,NA,NA,NA,Collected,Technicianm
525180,2019-07-16,FGS_B,HOMATHKO HOMA1,FALSE,QF6641,NA,NA,NA,NA,Collected,Technicianm
525180,2019-07-16,FGS_B,HOMATHKO HOMA1,FALSE,QX7924,NA,NA,NA,NA,Collected,Technicianm
525180,2019-07-16,FGS_B,HOMATHKO HOMA1,TRUE,QX7925,NA,NA,NA,NA,Collected,Technicianm
526065,2019-07-22,FGS_R,WANNOCK WR02,FALSE,CF11923,NA,NA,NA,NA,Collected,Technicianm
526065,2019-07-22,FGS_R,WANNOCK WR02,FALSE,CF11924,NA,NA,NA,NA,Collected,Technicianm
526065,2019-07-22,FGS_R,WANNOCK WR02,FALSE,CF11925,NA,NA,NA,NA,Collected,Technicianm
526065,2019-07-22,FGS_R,WANNOCK WR02,FALSE,CX10491,NA,NA,NA,NA,Collected,Technicianm
526065,2019-07-22,FGS_R,WANNOCK WR02,TRUE,CX10492,NA,NA,NA,NA,Collected,Technicianm
526675,2019-07-24,FGS,703 OUTLET,FALSE,CF11926,NA,NA,NA,NA,Collected,Technicianm
526676,2019-07-24,FGS,819 OUTLET,FALSE,CF11927,NA,NA,NA,NA,Collected,Technicianm
526677,2019-07-24,FGS,708 OUTLET,FALSE,CF11928,NA,NA,NA,NA,Collected,Technicianm
1058524,2019-08-04,FGS,626 OUTLET,FALSE,CX10105,NA,NA,NA,NA,Collected,Technicianm
1058523,2019-08-04,FGS,693 OUTLET,FALSE,CX10106,NA,NA,NA,NA,Collected,Technicianm
1058522,2019-08-04,FGS,703 OUTLET,FALSE,CX10107,NA,NA,NA,NA,Collected,Technicianm
1058521,2019-08-04,FGS,708 OUTLET,FALSE,CX10108,NA,NA,NA,NA,Collected,Technicianm
1058520,2019-08-04,FGS,819 OUTLET,FALSE,CX10109,NA,NA,NA,NA,Collected,Technicianm
1058519,2019-08-04,FGS,844 OUTLET,FALSE,CX10110,NA,NA,NA,NA,Collected,Technicianm
1058512,2019-08-04,FGS,1015 OUTLET,FALSE,CX10111,NA,NA,NA,NA,Collected,Technicianm
1595741,2019-08-16,FGS_R,WANNOCK WR02,FALSE,CF11932,NA,NA,NA,NA,Collected,Technicianm
1595741,2019-08-16,FGS_R,WANNOCK WR02,FALSE,CF11933,NA,NA,NA,NA,Collected,Technicianm
1595741,2019-08-16,FGS_R,WANNOCK WR02,FALSE,CF11934,NA,NA,NA,NA,Collected,Technicianm
1595741,2019-08-16,FGS_R,WANNOCK WR02,FALSE,CX10493,NA,NA,NA,NA,Collected,Technicianm
1595741,2019-08-16,FGS_R,WANNOCK WR02,TRUE,CX10494,NA,NA,NA,NA,Collected,Technicianm
1595735,2019-08-17,FGS_R,703 OUTLET,FALSE,CF11929,NA,NA,NA,NA,Collected,Technicianm
1595736,2019-08-17,FGS_R,819 OUTLET,FALSE,CF11930,NA,NA,NA,NA,Collected,Technicianm
1595737,2019-08-17,FGS_R,708 OUTLET,FALSE,CF11931,NA,NA,NA,NA,Collected,Technicianm
1598374,2019-08-22,FGS_B,HOMATHKO HOMA1,FALSE,QF6635,NA,NA,NA,NA,Collected,Technicianm
1598374,2019-08-22,FGS_B,HOMATHKO HOMA1,FALSE,QF6636,NA,NA,NA,NA,Collected,Technicianm
1598374,2019-08-22,FGS_B,HOMATHKO HOMA1,FALSE,QF6637,NA,NA,NA,NA,Collected,Technicianm
1599669,2019-09-03,FGS,1015 OUTLET,FALSE,CX10112,NA,NA,NA,NA,Collected,Technicianm
1599664,2019-09-03,FGS,626 OUTLET,FALSE,CX10113,NA,NA,NA,NA,Collected,Technicianm
1599665,2019-09-03,FGS,844 OUTLET,FALSE,CX10114,NA,NA,NA,NA,Collected,Technicianm
1599663,2019-09-03,FGS,819 OUTLET,FALSE,CX10115,NA,NA,NA,NA,Collected,Technicianm
1599666,2019-09-03,FGS,708 OUTLET,FALSE,CX10116,NA,NA,NA,NA,Collected,Technicianm
1599668,2019-09-03,FGS,703 OUTLET,FALSE,CX10117,NA,NA,NA,NA,Collected,Technicianm
1599667,2019-09-03,FGS,693 OUTLET,FALSE,CX10118,NA,NA,NA,NA,Collected,Technicianm
1608032,2019-09-10,FGS_R,819 OUTLET,FALSE,CF11938,NA,NA,NA,NA,Collected,Technicianm
1608033,2019-09-10,FGS_R,703 OUTLET,FALSE,CF11939,NA,NA,NA,NA,Collected,Technicianm
1608031,2019-09-10,FGS_R,708 OUTLET,FALSE,CF11940,NA,NA,NA,NA,Collected,Technicianm
1608037,2019-09-11,FGS_R,WANNOCK WR02,FALSE,CF11935,NA,NA,NA,NA,Collected,Technicianm
1608037,2019-09-11,FGS_R,WANNOCK WR02,FALSE,CF11936,NA,NA,NA,NA,Collected,Technicianm
1608037,2019-09-11,FGS_R,WANNOCK WR02,FALSE,CF11937,NA,NA,NA,NA,Collected,Technicianm
1611015,2019-09-19,FGS_B,HOMATHKO HOMA1,FALSE,QF6640,NA,NA,NA,NA,Collected,Technicianm
1611015,2019-09-19,FGS_B,HOMATHKO HOMA1,FALSE,QF6642,NA,NA,NA,NA,Collected,Technicianm
1611015,2019-09-19,FGS_B,HOMATHKO HOMA1,FALSE,QF6643,NA,NA,NA,NA,Collected,Technicianm
1611015,2019-09-19,FGS_B,HOMATHKO HOMA1,FALSE,QX8610,NA,NA,NA,NA,Collected,Technicianm
1611015,2019-09-19,FGS_B,HOMATHKO HOMA1,TRUE,QX8611,NA,NA,NA,NA,Collected,Technicianm
1628242,2019-10-02,FGS,626 OUTLET,FALSE,CX10132,NA,NA,NA,NA,Collected,Raw
1628244,2019-10-02,FGS,844 OUTLET,FALSE,CX10133,NA,NA,NA,NA,Collected,Raw
1628243,2019-10-02,FGS,703 OUTLET,FALSE,CX10134,NA,NA,NA,NA,Collected,Raw
1628245,2019-10-02,FGS,1015 OUTLET,FALSE,CX10135,NA,NA,NA,NA,Collected,Raw
1628642,2019-10-10,FGS_B,HOMATHKO HOMA3,FALSE,QF6644,NA,NA,NA,NA,Collected,Technicianm
1628642,2019-10-10,FGS_B,HOMATHKO HOMA3,FALSE,QF6645,NA,NA,NA,NA,Collected,Technicianm
1628642,2019-10-10,FGS_B,HOMATHKO HOMA3,FALSE,QF6646,NA,NA,NA,NA,Collected,Technicianm
1636001,2019-10-18,FGS_B,HOMATHKO HOMA3,FALSE,QF6647,NA,NA,NA,NA,Collected,Technicianm
1636001,2019-10-18,FGS_B,HOMATHKO HOMA3,FALSE,QF6651,NA,NA,NA,NA,Collected,Technicianm
1636001,2019-10-18,FGS_B,HOMATHKO HOMA3,FALSE,QF6654,NA,NA,NA,NA,Collected,Technicianm
1638475,2019-11-07,FGS_B,HOMATHKO HOMA3,FALSE,QF6648,NA,NA,NA,NA,Collected,Technicianm
1638475,2019-11-07,FGS_B,HOMATHKO HOMA3,FALSE,QF6649,NA,NA,NA,NA,Collected,Technicianm
1638475,2019-11-07,FGS_B,HOMATHKO HOMA3,FALSE,QF6650,NA,NA,NA,NA,Collected,Technicianm
1663982,2019-11-27,FGS,703 OUTLET,FALSE,CF11945,NA,NA,NA,NA,Collected,Technicianm
1664040,2019-11-27,FGS,819 OUTLET,FALSE,CF11946,NA,NA,NA,NA,Collected,Technicianm
1663986,2019-11-27,FGS,1015 OUTLET,FALSE,CF11947,NA,NA,NA,NA,Collected,Technicianm
1663981,2019-11-27,FGS,626 OUTLET,FALSE,CM707,NA,NA,NA,NA,Collected,Technicianm
1663987,2019-11-27,FGS,844 OUTLET,FALSE,CM708,NA,NA,NA,NA,Collected,Technicianm
1663987,2019-11-27,FGS,844 OUTLET,FALSE,CX9999999,NA,NA,NA,NA,Collected,Raw
1663981,2019-11-27,FGS,626 OUTLET,FALSE,CX99999999998,NA,NA,NA,NA,Collected,Raw
1665096,2019-12-05,FGS_B,HOMATHKO HOMA3,FALSE,QF6652,NA,NA,NA,NA,Collected,Technicianm
1665096,2019-12-05,FGS_B,HOMATHKO HOMA3,FALSE,QF6653,NA,NA,NA,NA,Collected,Technicianm
1665096,2019-12-05,FGS_B,HOMATHKO HOMA3,FALSE,QF6655,NA,NA,NA,NA,Collected,Technicianm
2254137,2020-01-10,FGS,626 OUTLET,FALSE,CF11948,NA,NA,NA,NA,Collected,Raw
2254136,2020-01-10,FGS,703 OUTLET,FALSE,CF11949,NA,NA,NA,NA,Collected,Raw
2254135,2020-01-10,FGS,844 OUTLET,FALSE,CF11950,NA,NA,NA,NA,Collected,Raw
2254134,2020-01-10,FGS,1015 OUTLET,FALSE,CF11951,NA,NA,NA,NA,Collected,Raw
2825661,2020-01-21,FGS_B,HOMATHKO HOMA3,FALSE,QF6656,NA,NA,NA,NA,Collected,Technicianm
2825661,2020-01-21,FGS_B,HOMATHKO HOMA3,FALSE,QF6657,NA,NA,NA,NA,Collected,Technicianm
2825661,2020-01-21,FGS_B,HOMATHKO HOMA3,FALSE,QF6661,NA,NA,NA,NA,Collected,Technicianm
3402317,2020-02-08,FGS,1015 OUTLET,FALSE,CF11941,NA,NA,NA,NA,Collected,Raw
3402314,2020-02-08,FGS,626 OUTLET,FALSE,CF11952,NA,NA,NA,NA,Collected,Raw
3402315,2020-02-08,FGS,703 OUTLET,FALSE,CF11953,NA,NA,NA,NA,Collected,Raw
3402316,2020-02-08,FGS,844 OUTLET,FALSE,CF11954,NA,NA,NA,NA,Collected,Raw
3404057,2020-02-18,FGS_B,HOMATHKO HOMA3,FALSE,QF6658,NA,NA,NA,NA,Collected,Technicianm
3404057,2020-02-18,FGS_B,HOMATHKO HOMA3,FALSE,QF6659,NA,NA,NA,NA,Collected,Technicianm
3404057,2020-02-18,FGS_B,HOMATHKO HOMA3,FALSE,QF6660,NA,NA,NA,NA,Collected,Technicianm
