event_pk,date,survey,site_id,nh4_,tp,tdp,tn,tdn,no2_no3_um,po4,sio2,nh4__flag,tp_flag,tdp_flag,tn_flag,tdn_flag,no2_no3_flag,po4_flag,sio2_flag,analyzing_lab,row_flag,quality_level
3812,1/29/2014,FGS,708 OUTLET,6.8,15.5,19,295.7,204,NA,NA,NA,AV,AV,SVD,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3815,1/29/2014,FGS,626 OUTLET,3.9,8.1,45.7,244,207.6,NA,NA,NA,AV,AV,SVD,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3816,1/29/2014,FGS,844 OUTLET,3.1,3.2,42.7,181.3,219.8,NA,NA,NA,AV,AV,SVD,AV,SVD,"NA","NA","NA",NRAL,Results,Principal Investigator
3817,1/29/2014,FGS,819 OUTLET,3.2,7.7,23.6,184.3,180.1,NA,NA,NA,AV,AV,SVD,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3818,1/29/2014,FGS,1015 OUTLET,7,5.6,6.2,231.1,230.1,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3819,2/19/2014,FGS,1015 OUTLET,4.2,26.8,10,239.6,212,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3820,2/19/2014,FGS,819 OUTLET,3,5.9,4.2,173.7,153.5,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3821,2/19/2014,FGS,844 OUTLET,2.6,5.7,12.8,162.2,521.9,NA,NA,NA,AV,AV,SVD,AV,SVD,"NA","NA","NA",NRAL,Results,Principal Investigator
3822,2/19/2014,FGS,693 OUTLET,6,14.8,6.9,211.4,183.5,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3823,2/19/2014,FGS,703 OUTLET,3.6,8.6,18.4,124.6,324.1,NA,NA,NA,AV,AV,SVD,AV,SVD,"NA","NA","NA",NRAL,Results,Principal Investigator
3823,2/19/2014,FGS,703 OUTLET,4.2,15.1,3.7,115.6,107.8,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3823,2/19/2014,FGS,703 OUTLET,4.3,14.2,5.4,350.4,109,NA,NA,NA,AV,AV,AV,SVC,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3826,2/19/2014,FGS,708 OUTLET,5.4,11.1,20.5,228.8,313.8,NA,NA,NA,AV,AV,SVD,AV,SVD,"NA","NA","NA",NRAL,Results,Principal Investigator
3827,2/19/2014,FGS,626 OUTLET,3.1,7.5,7.8,189.6,185.8,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3828,3/18/2014,FGS,1015 OUTLET,7.2,32.5,8.6,263,192.5,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3828,3/18/2014,FGS,1015 OUTLET,5.6,9.7,8.6,237.9,183.4,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3828,3/18/2014,FGS,1015 OUTLET,7.4,8.4,6.4,188.6,203.2,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3831,3/18/2014,FGS,819 OUTLET,3.2,5.4,4,119.2,69.4,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3832,3/18/2014,FGS,844 OUTLET,2.6,5.6,2.8,118.4,102.1,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3833,3/18/2014,FGS,693 OUTLET,5.2,8.4,14.8,114.3,144.1,NA,NA,NA,AV,AV,SVD,AV,SVD,"NA","NA","NA",NRAL,Results,Principal Investigator
3834,3/18/2014,FGS,703 OUTLET,2.6,17.9,5.9,153.2,90.7,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3835,3/18/2014,FGS,708 OUTLET,4.8,43.5,8.5,167.5,145.3,NA,NA,NA,AV,SVC,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3836,3/18/2014,FGS,626 OUTLET,4.1,11.9,8.3,178.9,179.3,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3837,3/31/2014,FGS,819 OUTLET,4.1,21,2.1,199.5,165.6,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3838,3/31/2014,FGS,844 OUTLET,3.6,12.1,2,254.7,153.8,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3839,3/31/2014,FGS,708 OUTLET,4.6,18.1,8,283.9,184.8,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3839,3/31/2014,FGS,708 OUTLET,5.5,10.6,13.3,230.5,185.6,NA,NA,NA,AV,AV,SVD,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3839,3/31/2014,FGS,708 OUTLET,6.3,NA,39.2,209.6,178.6,NA,NA,NA,AV,BDL,SVD,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3842,3/31/2014,FGS,626 OUTLET,5.3,2.9,14.9,213.7,215.2,NA,NA,NA,AV,AV,SVD,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3843,3/31/2014,FGS,1015 OUTLET,9.1,23.4,11.8,283.6,193.6,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3844,3/31/2014,FGS,703 OUTLET,5.5,NA,14.3,93.5,132.2,NA,NA,NA,AV,BDL,AV,AV,SVD,"NA","NA","NA",NRAL,Results,Principal Investigator
3845,3/31/2014,FGS,693 OUTLET,5.6,15.6,47.6,194.7,141.4,NA,NA,NA,AV,AV,SVD,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3846,4/6/2014,FGS,1015 OUTLET,16.2,31.5,11,318.9,264.6,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3847,4/6/2014,FGS,819 OUTLET,7.4,11.4,6.6,196.5,258.3,NA,NA,NA,AV,AV,AV,AV,SVD,"NA","NA","NA",NRAL,Results,Principal Investigator
3848,4/6/2014,FGS,844 OUTLET,6.2,12.8,37.7,186.3,211.9,NA,NA,NA,AV,AV,SVD,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3849,4/6/2014,FGS,693 OUTLET,6.4,26,32.8,196.4,177.4,NA,NA,NA,AV,AV,SVD,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3850,4/6/2014,FGS,703 OUTLET,1.1,6.8,26,163.2,172.5,NA,NA,NA,AV,AV,SVD,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3850,4/6/2014,FGS,703 OUTLET,6.2,5.3,29.9,167.8,152.6,NA,NA,NA,AV,AV,SVD,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3850,4/6/2014,FGS,703 OUTLET,5,NA,26,130.8,166.4,NA,NA,NA,AV,BDL,SVC,AV,SVD,"NA","NA","NA",NRAL,Results,Principal Investigator
3853,4/6/2014,FGS,708 OUTLET,8.4,17.9,35.9,313.4,213.1,NA,NA,NA,AV,AV,SVD,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3854,4/6/2014,FGS,626 OUTLET,6.1,12.1,24.2,221.6,238.9,NA,NA,NA,AV,AV,SVD,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3855,4/20/2014,FGS,1015 OUTLET,12.3,20.4,16.2,222.4,218.3,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3856,4/20/2014,FGS,844 OUTLET,8.4,24.5,320.7,320.7,315.6,NA,NA,NA,AV,AV,SVD,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3856,4/20/2014,FGS,844 OUTLET,3.1,20.1,66.5,258.2,265,NA,NA,NA,AV,AV,SVD,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3856,4/20/2014,FGS,844 OUTLET,8,19,63,217.8,224.9,NA,NA,NA,AV,AV,SVD,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3859,4/20/2014,FGS,819 OUTLET,10.2,16.1,36.2,302.2,262.1,NA,NA,NA,AV,AV,SVD,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3860,4/20/2014,FGS,708 OUTLET,10.8,15.6,15.7,233.3,190.2,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3861,4/20/2014,FGS,693 OUTLET,11.7,19.1,21.3,231.8,173.9,NA,NA,NA,AV,AV,SVC,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3862,4/20/2014,FGS,703 OUTLET,8.5,13.8,17.4,155.1,149.8,NA,NA,NA,AV,AV,SVD,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3863,4/20/2014,FGS,626 OUTLET,10.6,14.2,9.9,257.2,223.6,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3864,4/27/2014,FGS,1015 OUTLET,7.9,18.2,14.1,290.5,188.9,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3864,4/27/2014,FGS,1015 OUTLET,8.7,8.7,9.3,258.8,213.6,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3864,4/27/2014,FGS,1015 OUTLET,5.4,18.3,10,220.8,220.8,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3867,4/27/2014,FGS,819 OUTLET,6,7.4,9.5,207.2,227.2,NA,NA,NA,AV,AV,SVD,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3868,4/27/2014,FGS,844 OUTLET,4.5,7.6,15.6,226,227.3,NA,NA,NA,AV,AV,SVD,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3869,4/27/2014,FGS,626 OUTLET,4.8,11.3,10.1,315.6,229.8,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3870,4/27/2014,FGS,703 OUTLET,6.1,9.8,11.9,151.3,181.1,NA,NA,NA,AV,AV,SVD,AV,SVD,"NA","NA","NA",NRAL,Results,Principal Investigator
3871,4/27/2014,FGS,693 OUTLET,5.9,10,18.4,176.9,211,NA,NA,NA,AV,AV,SVD,AV,SVD,"NA","NA","NA",NRAL,Results,Principal Investigator
3872,4/27/2014,FGS,708 OUTLET,4,3,15,180.2,235.3,NA,NA,NA,AV,AV,SVD,AV,SVD,"NA","NA","NA",NRAL,Results,Principal Investigator
3873,5/11/2014,FGS,1015 OUTLET,10.7,13.9,8.1,234.2,209.6,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3874,5/11/2014,FGS,819 OUTLET,5.7,16,12.9,255,269.6,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3875,5/11/2014,FGS,844 OUTLET,13.5,13.2,17.3,328,332.4,NA,NA,NA,AV,AV,SVD,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3875,5/11/2014,FGS,844 OUTLET,21,11.4,9.8,267.8,282.9,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3875,5/11/2014,FGS,844 OUTLET,10,19.5,20.3,314.5,271,NA,NA,NA,AV,AV,SVC,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3878,5/11/2014,FGS,626 OUTLET,9.4,16.1,16,350.6,335.9,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3879,5/11/2014,FGS,708 OUTLET,18.2,12.8,10.4,238.9,264.1,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3880,5/11/2014,FGS,703 OUTLET,6.9,12.8,16.9,214.9,195.2,NA,NA,NA,AV,AV,SVD,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3881,5/11/2014,FGS,693 OUTLET,9.4,13.5,11.1,307.2,229.7,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3882,5/18/2014,FGS,1015 OUTLET,3,15,5.5,295.7,251.3,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3883,5/18/2014,FGS,819 OUTLET,9.5,13.6,11.5,290.1,304.5,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3884,5/18/2014,FGS,844 OUTLET,10.4,15.5,12.2,312,318,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3885,5/18/2014,FGS,693 OUTLET,6.9,14.4,11.5,259.6,239.8,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3886,5/18/2014,FGS,703 OUTLET,6.1,12.6,12.7,235.7,204.7,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3887,5/18/2014,FGS,708 OUTLET,10.1,12.9,12.8,285.1,264.2,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3887,5/18/2014,FGS,708 OUTLET,7.3,18.7,11.1,285.2,252.3,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3887,5/18/2014,FGS,708 OUTLET,7,15.3,8.6,291.4,249,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3890,5/18/2014,FGS,626 OUTLET,13.9,21.3,11.6,346.1,307.4,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",NRAL,Results,Principal Investigator
3891,5/29/2014,FGS,1015 OUTLET,5,15,15,145,125,NA,NA,NA,AV,AV,AV,AV,AV,BDL,"NA","NA",UA,Results,Principal Investigator
3892,5/29/2014,FGS,819 OUTLET,7,NA,NA,150,126,NA,NA,NA,AV,BDL,BDL,AV,AV,SVC,"NA","NA",UA,Results,Principal Investigator
3893,5/29/2014,FGS,703 OUTLET,4,NA,NA,107,83,NA,NA,NA,AV,BDL,BDL,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3894,5/29/2014,FGS,708 OUTLET,6,NA,NA,110,96,NA,NA,NA,AV,BDL,BDL,AV,AV,BDL,"NA","NA",UA,Results,Principal Investigator
3895,5/29/2014,FGS,693 OUTLET,5,NA,NA,102,94,NA,NA,NA,AV,BDL,BDL,AV,AV,BDL,"NA","NA",UA,Results,Principal Investigator
3895,5/29/2014,FGS,693 OUTLET,5,NA,NA,106,88,NA,NA,NA,AV,BDL,BDL,AV,AV,SVC,"NA","NA",UA,Results,Principal Investigator
3895,5/29/2014,FGS,693 OUTLET,6,NA,NA,110,90,NA,NA,NA,AV,BDL,BDL,AV,AV,SVC,"NA","NA",UA,Results,Principal Investigator
3898,5/29/2014,FGS,844 OUTLET,8,NA,NA,119,127,NA,NA,NA,AV,BDL,BDL,AV,AV,BDL,"NA","NA",UA,Results,Principal Investigator
3899,5/29/2014,FGS,626 OUTLET,10,14,NA,167,177,NA,NA,NA,AV,AV,BDL,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3900,6/8/2014,FGS,626 OUTLET,8,22,16,214,161,NA,NA,NA,AV,AV,AV,AV,AV,BDL,"NA","NA",UA,Results,Principal Investigator
3901,6/8/2014,FGS,708 OUTLET,8,13,NA,113,110,NA,NA,NA,AV,AV,BDL,AV,AV,BDL,"NA","NA",UA,Results,Principal Investigator
3902,6/8/2014,FGS,703 OUTLET,4,NA,NA,119,111,NA,NA,NA,AV,BDL,BDL,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3903,6/8/2014,FGS,693 OUTLET,7,NA,NA,103,98,NA,NA,NA,AV,BDL,BDL,AV,AV,SVC,"NA","NA",UA,Results,Principal Investigator
3903,6/8/2014,FGS,693 OUTLET,8,NA,NA,103,100,NA,NA,NA,AV,BDL,BDL,AV,AV,SVC,"NA","NA",UA,Results,Principal Investigator
3903,6/8/2014,FGS,693 OUTLET,7,13,NA,188,111,NA,NA,NA,AV,AV,BDL,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3906,6/8/2014,FGS,844 OUTLET,6,NA,NA,111,102,NA,NA,NA,AV,BDL,BDL,AV,AV,BDL,"NA","NA",UA,Results,Principal Investigator
3907,6/8/2014,FGS,819 OUTLET,NA,NA,29,117,117,NA,NA,NA,BDL,BDL,SVC,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3908,6/8/2014,FGS,1015 OUTLET,6,NA,NA,110,116,NA,NA,NA,AV,BDL,BDL,AV,AV,BDL,"NA","NA",UA,Results,Principal Investigator
3909,6/18/2014,FGS,1015 OUTLET,10,5,NA,202,189,NA,NA,NA,AV,AV,BDL,AV,AV,SVC,"NA","NA",UA,Results,Principal Investigator
3910,6/18/2014,FGS,626 OUTLET,8,10,NA,267,158,NA,NA,NA,AV,AV,BDL,AV,AV,BDL,"NA","NA",UA,Results,Principal Investigator
3911,6/18/2014,FGS,819 OUTLET,6,8,NA,213,170,NA,NA,NA,AV,AV,BDL,AV,AV,BDL,"NA","NA",UA,Results,Principal Investigator
3912,6/18/2014,FGS,844 OUTLET,8,NA,NA,210,206,NA,NA,NA,AV,BDL,BDL,AV,AV,BDL,"NA","NA",UA,Results,Principal Investigator
3912,6/18/2014,FGS,844 OUTLET,6,NA,NA,207,185,NA,NA,NA,AV,BDL,BDL,AV,AV,SVC,"NA","NA",UA,Results,Principal Investigator
3912,6/18/2014,FGS,844 OUTLET,6,NA,NA,197,195,NA,NA,NA,AV,BDL,BDL,AV,AV,SVC,"NA","NA",UA,Results,Principal Investigator
3915,6/18/2014,FGS,703 OUTLET,5,NA,NA,121,162,NA,NA,NA,AV,BDL,BDL,AV,SVD,AV,"NA","NA",UA,Results,Principal Investigator
3916,6/18/2014,FGS,693 OUTLET,6,NA,14,157,134,NA,NA,NA,AV,BDL,AV,AV,AV,BDL,"NA","NA",UA,Results,Principal Investigator
3917,6/18/2014,FGS,708 OUTLET,5,NA,NA,212,161.2,NA,NA,NA,AV,BDL,BDL,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3918,6/28/2014,FGS,1015 OUTLET,6,11,13,196,214.9,NA,NA,NA,AV,AV,SVD,AV,AV,SVC,"NA","NA",UA,Results,Principal Investigator
3919,6/28/2014,FGS,819 OUTLET,16,6,14,287,328,NA,NA,NA,AV,AV,SVD,AV,AV,BDL,"NA","NA",UA,Results,Principal Investigator
3920,6/28/2014,FGS,844 OUTLET,11,7,NA,294,311,NA,NA,NA,AV,AV,BDL,AV,AV,BDL,"NA","NA",UA,Results,Principal Investigator
3921,6/28/2014,FGS,703 OUTLET,5,7,NA,202,183,NA,NA,NA,AV,AV,BDL,AV,AV,SVC,"NA","NA",UA,Results,Principal Investigator
3922,6/28/2014,FGS,708 OUTLET,8,6,NA,208,192,NA,NA,NA,AV,AV,BDL,AV,AV,SVC,"NA","NA",UA,Results,Principal Investigator
3923,6/28/2014,FGS,693 OUTLET,7,4,NA,218,202,NA,NA,NA,AV,AV,BDL,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3924,6/28/2014,FGS,626 OUTLET,9,7,14,338,341,NA,NA,NA,AV,AV,SVD,AV,AV,SVC,"NA","NA",UA,Results,Principal Investigator
3924,6/28/2014,FGS,626 OUTLET,11,5,NA,317,330,NA,NA,NA,AV,AV,BDL,AV,AV,BDL,"NA","NA",UA,Results,Principal Investigator
3924,6/28/2014,FGS,626 OUTLET,9,7,NA,322,295,NA,NA,NA,AV,AV,BDL,AV,AV,BDL,"NA","NA",UA,Results,Principal Investigator
3927,7/10/2014,FGS,708 OUTLET,8,8,6,213,191,NA,NA,NA,AV,AV,AV,AV,AV,BDL,"NA","NA",UA,Results,Principal Investigator
3928,7/10/2014,FGS,703 OUTLET,24,4,3,111,115,NA,NA,NA,SVC,AV,AV,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3929,7/10/2014,FGS,693 OUTLET,7,5,4,192,166,NA,NA,NA,AV,AV,AV,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3930,7/10/2014,FGS,844 OUTLET,19,5,7,224,216,NA,NA,NA,AV,AV,SVD,AV,AV,SVC,"NA","NA",UA,Results,Principal Investigator
3931,7/10/2014,FGS,626 OUTLET,6,11,9,271,256,NA,NA,NA,AV,AV,AV,AV,AV,SVC,"NA","NA",UA,Results,Principal Investigator
3932,7/10/2014,FGS,1015 OUTLET,4,6,4,177,173,NA,NA,NA,AV,AV,AV,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3932,7/10/2014,FGS,1015 OUTLET,NA,5,3,189,161,NA,NA,NA,BDL,AV,AV,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3932,7/10/2014,FGS,1015 OUTLET,NA,4,5,176,158,NA,NA,NA,BDL,AV,SVD,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3935,7/10/2014,FGS,819 OUTLET,10,7,5,208,217,NA,NA,NA,AV,AV,AV,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3936,7/19/2014,FGS,626 OUTLET,11,18,9,353,299,NA,NA,NA,AV,AV,AV,AV,AV,BDL,"NA","NA",UA,Results,Principal Investigator
3937,7/19/2014,FGS,708 OUTLET,9,13,8,264,245,NA,NA,NA,AV,AV,AV,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3938,7/19/2014,FGS,703 OUTLET,4,10,5,221,191,NA,NA,NA,AV,AV,AV,AV,AV,BDL,"NA","NA",UA,Results,Principal Investigator
3939,7/19/2014,FGS,693 OUTLET,7,8,3,181,177,NA,NA,NA,AV,AV,AV,AV,AV,BDL,"NA","NA",UA,Results,Principal Investigator
3940,7/19/2014,FGS,844 OUTLET,12,8,5,255,239,NA,NA,NA,AV,AV,AV,AV,AV,SVC,"NA","NA",UA,Results,Principal Investigator
3940,7/19/2014,FGS,844 OUTLET,12,10,4,249,236,NA,NA,NA,AV,AV,AV,AV,AV,SVC,"NA","NA",UA,Results,Principal Investigator
3940,7/19/2014,FGS,844 OUTLET,22,9,6,247,234,NA,NA,NA,SVC,AV,AV,AV,AV,SVC,"NA","NA",UA,Results,Principal Investigator
3943,7/19/2014,FGS,819 OUTLET,17,11,8,275,268,NA,NA,NA,AV,AV,AV,AV,AV,BDL,"NA","NA",UA,Results,Principal Investigator
3944,7/19/2014,FGS,1015 OUTLET,3,6,4,188,170,NA,NA,NA,AV,AV,AV,AV,AV,SVC,"NA","NA",UA,Results,Principal Investigator
3945,7/31/2014,FGS,1015 OUTLET,4,12,6,212,202,NA,NA,NA,AV,AV,AV,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3946,7/31/2014,FGS,819 OUTLET,7,5,3,212,220,NA,NA,NA,AV,AV,AV,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3945,7/31/2014,FGS,1015 OUTLET,5,6,4,219,203,NA,NA,NA,AV,AV,AV,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3945,7/31/2014,FGS,1015 OUTLET,4,6,6,203,166,NA,NA,NA,AV,AV,AV,AV,AV,BDL,"NA","NA",UA,Results,Principal Investigator
3949,7/31/2014,FGS,844 OUTLET,6,5,3,226,216,NA,NA,NA,AV,AV,AV,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3950,7/31/2014,FGS,693 OUTLET,5,6,3,215,200,NA,NA,NA,AV,AV,AV,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3951,7/31/2014,FGS,703 OUTLET,NA,5,NA,133,142,NA,NA,NA,BDL,AV,BDL,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3952,7/31/2014,FGS,708 OUTLET,3,6,3,201,186,NA,NA,NA,AV,AV,AV,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3953,7/31/2014,FGS,626 OUTLET,7,9,4,272,239,NA,NA,NA,AV,AV,AV,AV,AV,BDL,"NA","NA",UA,Results,Principal Investigator
3954,8/8/2014,FGS,1015 OUTLET,NA,11,7,224,208,NA,NA,NA,BDL,AV,AV,AV,AV,SVC,"NA","NA",UA,Results,Principal Investigator
3955,8/8/2014,FGS,819 OUTLET,6,10,7,218,233,NA,NA,NA,AV,AV,AV,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3956,8/8/2014,FGS,708 OUTLET,5,14,7,213,207,NA,NA,NA,AV,AV,AV,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3957,8/8/2014,FGS,626 OUTLET,NA,16,9,276,237,NA,NA,NA,BDL,AV,AV,AV,AV,SVC,"NA","NA",UA,Results,Principal Investigator
3957,8/8/2014,FGS,626 OUTLET,3,80,7,269,240,NA,NA,NA,AV,SVC,AV,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3957,8/8/2014,FGS,626 OUTLET,3,27,7,271,232,NA,NA,NA,AV,AV,AV,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3960,8/8/2014,FGS,844 OUTLET,3,80,6,224,214,NA,NA,NA,AV,SVC,AV,AV,AV,SVC,"NA","NA",UA,Results,Principal Investigator
3961,8/8/2014,FGS,693 OUTLET,NA,7965,4,186,183,NA,NA,NA,BDL,SVD,AV,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3962,8/8/2014,FGS,703 OUTLET,NA,40,11,153,143,NA,NA,NA,BDL,SVC,AV,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3963,8/21/2014,FGS,1015 OUTLET,4,12,13,179,192,NA,NA,NA,AV,AV,AV,AV,AV,BDL,"NA","NA",UA,Results,Principal Investigator
3964,8/21/2014,FGS,819 OUTLET,6,14,5,256,240,NA,NA,NA,AV,AV,AV,AV,AV,SVC,"NA","NA",UA,Results,Principal Investigator
3964,8/21/2014,FGS,819 OUTLET,4,16,11,238,240,NA,NA,NA,AV,AV,AV,AV,AV,SVC,"NA","NA",UA,Results,Principal Investigator
3964,8/21/2014,FGS,819 OUTLET,8,6,14,228,229,NA,NA,NA,AV,AV,SVD,AV,AV,SVC,"NA","NA",UA,Results,Principal Investigator
3967,8/21/2014,FGS,844 OUTLET,6,9,5,211,216,NA,NA,NA,AV,AV,AV,AV,AV,SVC,"NA","NA",UA,Results,Principal Investigator
3968,8/21/2014,FGS,626 OUTLET,4,15,8,199,217,NA,NA,NA,AV,AV,AV,AV,AV,BDL,"NA","NA",UA,Results,Principal Investigator
3969,8/21/2014,FGS,708 OUTLET,12,21,10,211,217,NA,NA,NA,AV,AV,AV,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3970,8/21/2014,FGS,693 OUTLET,8,7,8,183,192,NA,NA,NA,AV,AV,AV,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3971,8/21/2014,FGS,703 OUTLET,NA,7,4,134,151,NA,NA,NA,BDL,AV,AV,AV,AV,AV,"NA","NA",UA,Results,Principal Investigator
3972,8/31/2014,FGS,1015 OUTLET,3,17,11,203,241,NA,NA,NA,AV,AV,AV,AV,SVD,BDL,"NA","NA",UA,Results,Principal Investigator
