event_pk,date,survey,site_id,nh4_,tp,tdp,tn,tdn,no2_no3_um,po4,sio2,nh4__flag,tp_flag,tdp_flag,tn_flag,tdn_flag,no2_no3_flag,po4_flag,sio2_flag,row_flag,quality_level
523799,2019-06-26,FGS_KN,5688 OUTLET,NA,303,5,191,44,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
523799,2019-06-26,FGS_KN,5688 OUTLET,NA,NA,NA,NA,NA,2.09299169991094,0.128708476711015,20.7655158435891,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
523799,2019-06-26,FGS_KN,5688 OUTLET,NA,268,6,88,39,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
523799,2019-06-26,FGS_KN,5688 OUTLET,NA,NA,NA,NA,NA,2.04410723036337,0.132735162457793,18.8003611764742,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
523802,2019-06-26,FGS_KN,5722 OUTLET,NA,18,2,114,67,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
523802,2019-06-26,FGS_KN,5722 OUTLET,NA,NA,NA,NA,NA,1.83189284115561,0.014078453944412,6.28743931177767,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
523796,2019-06-26,FGS_KN,5693 GAUGINGSTATION,NA,NA,NA,NA,NA,1.87840218092235,0.143806276348704,29.2094134239702,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
523796,2019-06-26,FGS_KN,5693 GAUGINGSTATION,NA,99,7,24,47,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
523799,2019-06-26,FGS_KN,5688 OUTLET,NA,NA,NA,NA,NA,2.09115547563745,0.149860637653191,20.7332703186438,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
523799,2019-06-26,FGS_KN,5688 OUTLET,3,237,6,21,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
523795,2019-06-26,FGS_KN,5559 GLEN2,NA,NA,NA,NA,NA,1.72762054723533,0.00227026994806261,8.38981149766085,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
523795,2019-06-26,FGS_KN,5559 GLEN2,3,4,3,108,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
523796,2019-06-26,FGS_KN,5693 GAUGINGSTATION,NA,101,7,55,51,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
523796,2019-06-26,FGS_KN,5693 GAUGINGSTATION,NA,NA,NA,NA,NA,2.01383714993569,0.126749497027063,27.9619549801928,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
523805,2019-06-26,FGS_KN,5881 LULL1,NA,NA,NA,NA,NA,1.05549856805013,0.0130782252200904,5.93483856543689,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
523805,2019-06-26,FGS_KN,5881 LULL1,8,6,3,145,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
523804,2019-06-26,FGS_KN,5850 OUTLET,NA,NA,NA,NA,NA,2.51355019509449,0.0012476324777694,3.77185452664739,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
523804,2019-06-26,FGS_KN,5850 OUTLET,6,2,NA,58,65,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,Results,Technicianm
523796,2019-06-26,FGS_KN,5693 GAUGINGSTATION,NA,NA,NA,NA,NA,1.91850157944465,0.125778023484755,38.6801098533816,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
523796,2019-06-26,FGS_KN,5693 GAUGINGSTATION,NA,102,7,14,46,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
524376,2019-07-09,FGS,626 OUTLET,14,15,9,376,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
524376,2019-07-09,FGS,626 OUTLET,NA,NA,NA,NA,NA,0.0890287384767803,0.0797568454063676,3.03460572616993,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
524377,2019-07-09,FGS,708 OUTLET,NA,7,5,168,139,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
524377,2019-07-09,FGS,708 OUTLET,NA,NA,NA,NA,NA,1.39843251608497,0.298784406241976,0.816407387881747,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
524373,2019-07-09,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.54985699319321,0.0161510637091568,1.8186866812028,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
524373,2019-07-09,FGS,819 OUTLET,14,5,8,180,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
524374,2019-07-09,FGS,703 OUTLET,NA,NA,NA,NA,NA,1.19134295053592,0.0222061856775626,4.79826956031744,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
524374,2019-07-09,FGS,703 OUTLET,4,7,4,113,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
524372,2019-07-09,FGS,844 OUTLET,NA,NA,NA,NA,NA,0.43020155803397,0.00653624775285059,1.64573479719705,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
524372,2019-07-09,FGS,844 OUTLET,NA,7,4,215,150,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
524371,2019-07-09,FGS,693 OUTLET,16,6,4,206,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
524371,2019-07-09,FGS,693 OUTLET,NA,NA,NA,NA,NA,0.078047940166768,0,0.439084444163996,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
524375,2019-07-09,FGS,1015 OUTLET,NA,NA,NA,NA,NA,0.0459947400415288,0.0151421428227969,1.49156694545935,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
524375,2019-07-09,FGS,1015 OUTLET,64,7,5,181,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
525180,2019-07-16,FGS_B,HOMATHKO HOMA1,NA,50,3,28,53,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
525180,2019-07-16,FGS_B,HOMATHKO HOMA1,NA,96,2,16,15,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
525180,2019-07-16,FGS_B,HOMATHKO HOMA1,NA,53,2,49,20,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
526065,2019-07-22,FGS_R,WANNOCK WR02,NA,18,4,66,89,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
526065,2019-07-22,FGS_R,WANNOCK WR02,NA,NA,NA,NA,NA,2.21766219203561,0.039248123615391,49.1659797966513,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
526065,2019-07-22,FGS_R,WANNOCK WR02,NA,21,4,62,65,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
526065,2019-07-22,FGS_R,WANNOCK WR02,NA,NA,NA,NA,NA,2.22819811756139,0.0322024848451685,48.2256507184146,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
526671,2019-07-24,FGS_Y,KOEYE KR01,NA,6,7,116,81,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
526671,2019-07-24,FGS_Y,KOEYE KR01,NA,NA,NA,NA,NA,0.46024665902407,0.0059335217164912,2.97924775418471,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
1058524,2019-08-04,FGS,626 OUTLET,5,9,13,338,407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
1058523,2019-08-04,FGS,693 OUTLET,17,7,4,331,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
1058522,2019-08-04,FGS,703 OUTLET,18,7,3,198,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
1058521,2019-08-04,FGS,708 OUTLET,8,7,3,194,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
1058520,2019-08-04,FGS,819 OUTLET,NA,6,4,217,217,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
1058519,2019-08-04,FGS,844 OUTLET,NA,8,5,192,171,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
1058512,2019-08-04,FGS,1015 OUTLET,6,6,4,169,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
1595741,2019-08-16,FGS_R,WANNOCK WR02,NA,42,46,25,4,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
1598374,2019-08-22,FGS_B,HOMATHKO HOMA1,NA,244,4,NA,22,NA,NA,NA,BDL,NA,NA,BDL,NA,NA,NA,NA,Results,Technicianm
1598374,2019-08-22,FGS_B,HOMATHKO HOMA1,NA,228,4,90,NA,NA,NA,NA,BDL,NA,NA,NA,BDL,NA,NA,NA,Results,Technicianm
1599664,2019-09-03,FGS,626 OUTLET,NA,15,NA,388,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
1599667,2019-09-03,FGS,693 OUTLET,NA,7,NA,223,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
1599668,2019-09-03,FGS,703 OUTLET,NA,7,NA,149,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
1599666,2019-09-03,FGS,708 OUTLET,NA,28,NA,221,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
1599663,2019-09-03,FGS,819 OUTLET,NA,33,NA,258,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
1599665,2019-09-03,FGS,844 OUTLET,NA,36,NA,315,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
1599669,2019-09-03,FGS,1015 OUTLET,NA,30,NA,170,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
1608037,2019-09-11,FGS_R,WANNOCK WR02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,Technicianm
1611015,2019-09-19,FGS_B,HOMATHKO HOMA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,Technicianm
